# water properties created by TabulatedFluidProperties on Tue Nov 15 17:51:39 2022

pressure, temperature, density, enthalpy, internal_energy, viscosity
1.37091e+07, 401.01, 943.421, 546499, 531967, 0.000220259
1.37091e+07, 403.03, 941.761, 555040, 540483, 0.000216626
1.37091e+07, 405.051, 940.085, 563588, 549005, 0.000213107
1.37091e+07, 407.071, 938.393, 572143, 557534, 0.000209697
1.37091e+07, 409.091, 936.684, 580706, 566070, 0.000206391
1.37091e+07, 411.111, 934.958, 589277, 574614, 0.000203186
1.37091e+07, 413.131, 933.216, 597855, 583165, 0.000200077
1.37091e+07, 415.152, 931.458, 606442, 591724, 0.000197059
1.37091e+07, 417.172, 929.683, 615037, 600291, 0.000194131
1.37091e+07, 419.192, 927.892, 623641, 608866, 0.000191287
1.37091e+07, 421.212, 926.084, 632253, 617450, 0.000188524
1.37091e+07, 423.232, 924.259, 640874, 626042, 0.00018584
1.37091e+07, 425.253, 922.418, 649505, 634643, 0.000183232
1.37091e+07, 427.273, 920.56, 658145, 643253, 0.000180695
1.37091e+07, 429.293, 918.685, 666794, 651872, 0.000178228
1.37091e+07, 431.313, 916.794, 675454, 660501, 0.000175828
1.37091e+07, 433.333, 914.885, 684124, 669139, 0.000173493
1.37091e+07, 435.354, 912.959, 692804, 677788, 0.000171219
1.37091e+07, 437.374, 911.017, 701496, 686447, 0.000169005
1.37091e+07, 439.394, 909.056, 710198, 695117, 0.000166848
1.37091e+07, 441.414, 907.079, 718911, 703798, 0.000164747
1.37091e+07, 443.434, 905.084, 727636, 712490, 0.000162698
1.37091e+07, 445.455, 903.071, 736374, 721193, 0.000160701
1.37091e+07, 447.475, 901.04, 745123, 729908, 0.000158754
1.37091e+07, 449.495, 898.992, 753885, 738636, 0.000156854
1.37091e+07, 451.515, 896.925, 762660, 747375, 0.000154999
1.37091e+07, 453.535, 894.84, 771448, 756128, 0.000153189
1.37091e+07, 455.556, 892.736, 780250, 764894, 0.000151422
1.37091e+07, 457.576, 890.614, 789066, 773673, 0.000149696
1.37091e+07, 459.596, 888.473, 797896, 782466, 0.000148009
1.37091e+07, 461.616, 886.313, 806741, 791273, 0.000146361
1.37091e+07, 463.636, 884.133, 815601, 800095, 0.000144749
1.37091e+07, 465.657, 881.934, 824476, 808932, 0.000143173
1.37091e+07, 467.677, 879.715, 833368, 817785, 0.000141632
1.37091e+07, 469.697, 877.476, 842276, 826653, 0.000140124
1.37091e+07, 471.717, 875.216, 851201, 835538, 0.000138647
1.37091e+07, 473.737, 872.936, 860144, 844439, 0.000137202
1.37091e+07, 475.758, 870.635, 869104, 853358, 0.000135786
1.37091e+07, 477.778, 868.313, 878083, 862294, 0.000134399
1.37091e+07, 479.798, 865.969, 887080, 871249, 0.00013304
1.37091e+07, 481.818, 863.604, 896097, 880223, 0.000131707
1.37091e+07, 483.838, 861.216, 905134, 889215, 0.0001304
1.37091e+07, 485.859, 858.805, 914191, 898228, 0.000129119
1.37091e+07, 487.879, 856.372, 923270, 907261, 0.000127861
1.37091e+07, 489.899, 853.915, 932370, 916316, 0.000126627
1.37091e+07, 491.919, 851.434, 941493, 925391, 0.000125415
1.37091e+07, 493.939, 848.93, 950638, 934490, 0.000124224
1.37091e+07, 495.96, 846.4, 959808, 943611, 0.000123055
1.37091e+07, 497.98, 843.845, 969001, 952755, 0.000121905
1.37091e+07, 500, 841.265, 978220, 961925, 0.000120775
1.42131e+07, 300, 1002.79, 125589, 111415, 0.000852762
1.42131e+07, 302.02, 1002.19, 133959, 119777, 0.000816421
1.42131e+07, 304.04, 1001.56, 142330, 128139, 0.000782519
1.42131e+07, 306.061, 1000.89, 150702, 136501, 0.000750841
1.42131e+07, 308.081, 1000.19, 159074, 144863, 0.00072119
1.42131e+07, 310.101, 999.466, 167446, 153226, 0.000693395
1.42131e+07, 312.121, 998.709, 175820, 161588, 0.000667302
1.42131e+07, 314.141, 997.924, 184194, 169951, 0.000642771
1.42131e+07, 316.162, 997.112, 192569, 178315, 0.000619679
1.42131e+07, 318.182, 996.272, 200946, 186679, 0.000597915
1.42131e+07, 320.202, 995.406, 209323, 195045, 0.000577375
1.42131e+07, 322.222, 994.515, 217702, 203411, 0.000557971
1.42131e+07, 324.242, 993.598, 226083, 211778, 0.000539618
1.42131e+07, 326.263, 992.657, 234464, 220146, 0.000522241
1.42131e+07, 328.283, 991.692, 242848, 228516, 0.000505772
1.42131e+07, 330.303, 990.703, 251233, 236887, 0.000490147
1.42131e+07, 332.323, 989.691, 259620, 245259, 0.000475311
1.42131e+07, 334.343, 988.657, 268010, 253633, 0.00046121
1.42131e+07, 336.364, 987.6, 276401, 262009, 0.000447797
1.42131e+07, 338.384, 986.521, 284795, 270387, 0.000435027
1.42131e+07, 340.404, 985.421, 293191, 278767, 0.00042286
1.42131e+07, 342.424, 984.3, 301589, 287149, 0.000411259
1.42131e+07, 344.444, 983.158, 309990, 295534, 0.000400188
1.42131e+07, 346.465, 981.996, 318394, 303920, 0.000389616
1.42131e+07, 348.485, 980.813, 326801, 312310, 0.000379514
1.42131e+07, 350.505, 979.61, 335211, 320702, 0.000369854
1.42131e+07, 352.525, 978.388, 343624, 329097, 0.00036061
1.42131e+07, 354.545, 977.147, 352040, 337494, 0.00035176
1.42131e+07, 356.566, 975.886, 360460, 345895, 0.000343281
1.42131e+07, 358.586, 974.607, 368883, 354300, 0.000335153
1.42131e+07, 360.606, 973.309, 377310, 362707, 0.000327357
1.42131e+07, 362.626, 971.992, 385741, 371118, 0.000319874
1.42131e+07, 364.646, 970.658, 394176, 379533, 0.000312689
1.42131e+07, 366.667, 969.305, 402615, 387951, 0.000305786
1.42131e+07, 368.687, 967.934, 411058, 396374, 0.00029915
1.42131e+07, 370.707, 966.545, 419505, 404800, 0.000292768
1.42131e+07, 372.727, 965.139, 427957, 413231, 0.000286627
1.42131e+07, 374.747, 963.716, 436414, 421666, 0.000280716
1.42131e+07, 376.768, 962.275, 444876, 430106, 0.000275022
1.42131e+07, 378.788, 960.817, 453342, 438550, 0.000269535
1.42131e+07, 380.808, 959.342, 461814, 446999, 0.000264246
1.42131e+07, 382.828, 957.849, 470291, 455453, 0.000259144
1.42131e+07, 384.848, 956.34, 478774, 463912, 0.000254222
1.42131e+07, 386.869, 954.815, 487262, 472376, 0.000249471
1.42131e+07, 388.889, 953.272, 495755, 480845, 0.000244883
1.42131e+07, 390.909, 951.713, 504255, 489321, 0.00024045
1.42131e+07, 392.929, 950.137, 512761, 497802, 0.000236166
1.42131e+07, 394.949, 948.545, 521272, 506288, 0.000232024
1.42131e+07, 396.97, 946.936, 529791, 514781, 0.000228018
1.42131e+07, 398.99, 945.311, 538316, 523280, 0.000224141
1.42131e+07, 401.01, 943.67, 546847, 531786, 0.000220389
1.42131e+07, 403.03, 942.012, 555386, 540298, 0.000216755
1.42131e+07, 405.051, 940.337, 563931, 548816, 0.000213236
1.42131e+07, 407.071, 938.647, 572484, 557342, 0.000209825
1.42131e+07, 409.091, 936.94, 581044, 565875, 0.000206519
1.42131e+07, 411.111, 935.216, 589612, 574415, 0.000203313
1.42131e+07, 413.131, 933.476, 598188, 582962, 0.000200204
1.42131e+07, 415.152, 931.72, 606772, 591518, 0.000197186
1.42131e+07, 417.172, 929.948, 615365, 600081, 0.000194257
1.42131e+07, 419.192, 928.159, 623965, 608652, 0.000191413
1.42131e+07, 421.212, 926.353, 632575, 617232, 0.00018865
1.42131e+07, 423.232, 924.531, 641193, 625820, 0.000185966
1.42131e+07, 425.253, 922.692, 649821, 634417, 0.000183357
1.42131e+07, 427.273, 920.837, 658458, 643023, 0.00018082
1.42131e+07, 429.293, 918.965, 667104, 651638, 0.000178353
1.42131e+07, 431.313, 917.076, 675761, 660262, 0.000175953
1.42131e+07, 433.333, 915.17, 684427, 668897, 0.000173617
1.42131e+07, 435.354, 913.247, 693105, 677541, 0.000171343
1.42131e+07, 437.374, 911.307, 701792, 686196, 0.000169129
1.42131e+07, 439.394, 909.35, 710491, 694861, 0.000166972
1.42131e+07, 441.414, 907.375, 719201, 703537, 0.00016487
1.42131e+07, 443.434, 905.383, 727923, 712224, 0.000162821
1.42131e+07, 445.455, 903.374, 736656, 720923, 0.000160824
1.42131e+07, 447.475, 901.346, 745402, 729633, 0.000158876
1.42131e+07, 449.495, 899.301, 754160, 738356, 0.000156976
1.42131e+07, 451.515, 897.238, 762931, 747090, 0.000155122
1.42131e+07, 453.535, 895.156, 771716, 755838, 0.000153312
1.42131e+07, 455.556, 893.056, 780513, 764598, 0.000151544
1.42131e+07, 457.576, 890.938, 789325, 773372, 0.000149818
1.42131e+07, 459.596, 888.8, 798151, 782160, 0.000148131
1.42131e+07, 461.616, 886.644, 806992, 790961, 0.000146483
1.42131e+07, 463.636, 884.469, 815847, 799778, 0.000144872
1.42131e+07, 465.657, 882.273, 824718, 808609, 0.000143296
1.42131e+07, 467.677, 880.059, 833605, 817455, 0.000141754
1.42131e+07, 469.697, 877.824, 842509, 826317, 0.000140246
1.42131e+07, 471.717, 875.569, 851429, 835196, 0.00013877
1.42131e+07, 473.737, 873.294, 860366, 844091, 0.000137324
1.42131e+07, 475.758, 870.998, 869321, 853003, 0.000135909
1.42131e+07, 477.778, 868.68, 878295, 861933, 0.000134522
1.42131e+07, 479.798, 866.342, 887287, 870881, 0.000133163
1.42131e+07, 481.818, 863.981, 896298, 879847, 0.000131831
1.42131e+07, 483.838, 861.599, 905329, 888833, 0.000130524
1.42131e+07, 485.859, 859.194, 914381, 897838, 0.000129243
1.42131e+07, 487.879, 856.766, 923453, 906864, 0.000127986
1.42131e+07, 489.899, 854.315, 932547, 915910, 0.000126751
1.42131e+07, 491.919, 851.84, 941663, 924978, 0.00012554
1.42131e+07, 493.939, 849.342, 950802, 934068, 0.00012435
1.42131e+07, 495.96, 846.819, 959965, 943181, 0.000123181
1.42131e+07, 497.98, 844.27, 969151, 952317, 0.000122031
1.42131e+07, 500, 841.697, 978363, 961477, 0.000120902
1.47172e+07, 300, 1003.01, 126048, 111375, 0.000852738
1.47172e+07, 302.02, 1002.41, 134416, 119734, 0.000816417
1.47172e+07, 304.04, 1001.77, 142784, 128093, 0.000782534
1.47172e+07, 306.061, 1001.11, 151153, 136452, 0.000750871
1.47172e+07, 308.081, 1000.41, 159523, 144812, 0.000721235
1.47172e+07, 310.101, 999.681, 167893, 153171, 0.000693452
1.47172e+07, 312.121, 998.924, 176264, 161531, 0.000667369
1.47172e+07, 314.141, 998.138, 184636, 169892, 0.000642848
1.47172e+07, 316.162, 997.325, 193009, 178253, 0.000619764
1.47172e+07, 318.182, 996.485, 201383, 186614, 0.000598006
1.47172e+07, 320.202, 995.619, 209759, 194977, 0.000577474
1.47172e+07, 322.222, 994.728, 218136, 203340, 0.000558074
1.47172e+07, 324.242, 993.811, 226514, 211705, 0.000539726
1.47172e+07, 326.263, 992.87, 234893, 220071, 0.000522353
1.47172e+07, 328.283, 991.905, 243275, 228438, 0.000505888
1.47172e+07, 330.303, 990.916, 251658, 236806, 0.000490267
1.47172e+07, 332.323, 989.904, 260043, 245176, 0.000475433
1.47172e+07, 334.343, 988.87, 268430, 253547, 0.000461335
1.47172e+07, 336.364, 987.813, 276819, 261921, 0.000447923
1.47172e+07, 338.384, 986.735, 285211, 270296, 0.000435155
1.47172e+07, 340.404, 985.635, 293605, 278673, 0.00042299
1.47172e+07, 342.424, 984.515, 302001, 287053, 0.000411389
1.47172e+07, 344.444, 983.373, 310400, 295434, 0.00040032
1.47172e+07, 346.465, 982.211, 318802, 303818, 0.000389749
1.47172e+07, 348.485, 981.029, 327207, 312205, 0.000379647
1.47172e+07, 350.505, 979.827, 335615, 320595, 0.000369988
1.47172e+07, 352.525, 978.606, 344026, 328987, 0.000360745
1.47172e+07, 354.545, 977.365, 352440, 337382, 0.000351895
1.47172e+07, 356.566, 976.105, 360858, 345780, 0.000343416
1.47172e+07, 358.586, 974.827, 369279, 354182, 0.000335288
1.47172e+07, 360.606, 973.53, 377704, 362586, 0.000327492
1.47172e+07, 362.626, 972.214, 386132, 370995, 0.000320009
1.47172e+07, 364.646, 970.88, 394565, 379407, 0.000312824
1.47172e+07, 366.667, 969.528, 403002, 387822, 0.000305921
1.47172e+07, 368.687, 968.159, 411443, 396242, 0.000299285
1.47172e+07, 370.707, 966.771, 419889, 404665, 0.000292903
1.47172e+07, 372.727, 965.366, 428338, 413093, 0.000286762
1.47172e+07, 374.747, 963.944, 436793, 421525, 0.00028085
1.47172e+07, 376.768, 962.504, 445253, 429962, 0.000275156
1.47172e+07, 378.788, 961.047, 453717, 438403, 0.000269669
1.47172e+07, 380.808, 959.574, 462186, 446849, 0.000264379
1.47172e+07, 382.828, 958.083, 470661, 455300, 0.000259277
1.47172e+07, 384.848, 956.575, 479141, 463756, 0.000254355
1.47172e+07, 386.869, 955.051, 487627, 472217, 0.000249603
1.47172e+07, 388.889, 953.51, 496119, 480684, 0.000245014
1.47172e+07, 390.909, 951.952, 504616, 489156, 0.000240581
1.47172e+07, 392.929, 950.378, 513119, 497634, 0.000236297
1.47172e+07, 394.949, 948.788, 521629, 506117, 0.000232154
1.47172e+07, 396.97, 947.181, 530145, 514607, 0.000228148
1.47172e+07, 398.99, 945.557, 538667, 523102, 0.000224271
1.47172e+07, 401.01, 943.917, 547196, 531604, 0.000220518
1.47172e+07, 403.03, 942.261, 555732, 540113, 0.000216884
1.47172e+07, 405.051, 940.589, 564275, 548628, 0.000213364
1.47172e+07, 407.071, 938.9, 572825, 557150, 0.000209953
1.47172e+07, 409.091, 937.195, 581383, 565680, 0.000206647
1.47172e+07, 411.111, 935.474, 589948, 574216, 0.000203441
1.47172e+07, 413.131, 933.736, 598522, 582760, 0.000200331
1.47172e+07, 415.152, 931.982, 607103, 591312, 0.000197313
1.47172e+07, 417.172, 930.212, 615692, 599871, 0.000194383
1.47172e+07, 419.192, 928.425, 624290, 608438, 0.000191539
1.47172e+07, 421.212, 926.622, 632897, 617014, 0.000188776
1.47172e+07, 423.232, 924.802, 641512, 625598, 0.000186091
1.47172e+07, 425.253, 922.966, 650137, 634191, 0.000183482
1.47172e+07, 427.273, 921.113, 658771, 642793, 0.000180945
1.47172e+07, 429.293, 919.244, 667414, 651404, 0.000178477
1.47172e+07, 431.313, 917.357, 676068, 660025, 0.000176077
1.47172e+07, 433.333, 915.454, 684731, 668655, 0.000173741
1.47172e+07, 435.354, 913.534, 693405, 677295, 0.000171466
1.47172e+07, 437.374, 911.597, 702090, 685945, 0.000169252
1.47172e+07, 439.394, 909.643, 710785, 694606, 0.000167095
1.47172e+07, 441.414, 907.671, 719492, 703277, 0.000164993
1.47172e+07, 443.434, 905.682, 728210, 711960, 0.000162944
1.47172e+07, 445.455, 903.676, 736940, 720654, 0.000160947
1.47172e+07, 447.475, 901.652, 745682, 729359, 0.000158999
1.47172e+07, 449.495, 899.61, 754436, 738077, 0.000157099
1.47172e+07, 451.515, 897.55, 763203, 746806, 0.000155244
1.47172e+07, 453.535, 895.472, 771984, 755549, 0.000153434
1.47172e+07, 455.556, 893.376, 780777, 764304, 0.000151667
1.47172e+07, 457.576, 891.261, 789585, 773072, 0.00014994
1.47172e+07, 459.596, 889.127, 798407, 781854, 0.000148254
1.47172e+07, 461.616, 886.975, 807243, 790651, 0.000146605
1.47172e+07, 463.636, 884.803, 816094, 799461, 0.000144994
1.47172e+07, 465.657, 882.612, 824961, 808286, 0.000143418
1.47172e+07, 467.677, 880.402, 833843, 817127, 0.000141877
1.47172e+07, 469.697, 878.172, 842742, 825983, 0.000140368
1.47172e+07, 471.717, 875.921, 851657, 834855, 0.000138892
1.47172e+07, 473.737, 873.65, 860590, 843744, 0.000137447
1.47172e+07, 475.758, 871.359, 869539, 852650, 0.000136032
1.47172e+07, 477.778, 869.046, 878508, 861573, 0.000134645
1.47172e+07, 479.798, 866.713, 887494, 870514, 0.000133286
1.47172e+07, 481.818, 864.357, 896500, 879473, 0.000131954
1.47172e+07, 483.838, 861.98, 905525, 888452, 0.000130648
1.47172e+07, 485.859, 859.581, 914571, 897450, 0.000129367
1.47172e+07, 487.879, 857.159, 923637, 906468, 0.00012811
1.47172e+07, 489.899, 854.713, 932725, 915506, 0.000126876
1.47172e+07, 491.919, 852.245, 941835, 924566, 0.000125665
1.47172e+07, 493.939, 849.752, 950967, 933648, 0.000124475
1.47172e+07, 495.96, 847.236, 960123, 942752, 0.000123306
1.47172e+07, 497.98, 844.694, 969303, 951880, 0.000122158
1.47172e+07, 500, 842.127, 978507, 961031, 0.000121028
1.52212e+07, 300, 1003.23, 126507, 111335, 0.000852714
1.52212e+07, 302.02, 1002.63, 134872, 119691, 0.000816415
1.52212e+07, 304.04, 1001.99, 143238, 128047, 0.00078255
1.52212e+07, 306.061, 1001.32, 151605, 136404, 0.000750903
1.52212e+07, 308.081, 1000.62, 159972, 144760, 0.00072128
1.52212e+07, 310.101, 999.896, 168340, 153117, 0.000693509
1.52212e+07, 312.121, 999.138, 176708, 161474, 0.000667437
1.52212e+07, 314.141, 998.352, 185078, 169832, 0.000642925
1.52212e+07, 316.162, 997.539, 193449, 178190, 0.000619849
1.52212e+07, 318.182, 996.699, 201821, 186549, 0.000598099
1.52212e+07, 320.202, 995.832, 210194, 194909, 0.000577572
1.52212e+07, 322.222, 994.94, 218569, 203270, 0.000558178
1.52212e+07, 324.242, 994.024, 226945, 211632, 0.000539835
1.52212e+07, 326.263, 993.082, 235322, 219995, 0.000522466
1.52212e+07, 328.283, 992.117, 243702, 228359, 0.000506004
1.52212e+07, 330.303, 991.128, 252083, 236725, 0.000490386
1.52212e+07, 332.323, 990.117, 260466, 245093, 0.000475555
1.52212e+07, 334.343, 989.083, 268851, 253461, 0.000461459
1.52212e+07, 336.364, 988.027, 277238, 261832, 0.00044805
1.52212e+07, 338.384, 986.949, 285627, 270205, 0.000435283
1.52212e+07, 340.404, 985.849, 294019, 278579, 0.000423119
1.52212e+07, 342.424, 984.729, 302414, 286956, 0.00041152
1.52212e+07, 344.444, 983.588, 310811, 295335, 0.000400452
1.52212e+07, 346.465, 982.427, 319210, 303717, 0.000389882
1.52212e+07, 348.485, 981.245, 327613, 312101, 0.000379781
1.52212e+07, 350.505, 980.044, 336019, 320488, 0.000370122
1.52212e+07, 352.525, 978.823, 344428, 328877, 0.000360879
1.52212e+07, 354.545, 977.583, 352840, 337270, 0.00035203
1.52212e+07, 356.566, 976.324, 361255, 345665, 0.000343551
1.52212e+07, 358.586, 975.046, 369675, 354064, 0.000335423
1.52212e+07, 360.606, 973.75, 378097, 362466, 0.000327627
1.52212e+07, 362.626, 972.435, 386524, 370871, 0.000320144
1.52212e+07, 364.646, 971.103, 394955, 379281, 0.000312959
1.52212e+07, 366.667, 969.752, 403389, 387693, 0.000306056
1.52212e+07, 368.687, 968.383, 411828, 396110, 0.00029942
1.52212e+07, 370.707, 966.997, 420272, 404531, 0.000293038
1.52212e+07, 372.727, 965.593, 428720, 412956, 0.000286896
1.52212e+07, 374.747, 964.172, 437172, 421385, 0.000280984
1.52212e+07, 376.768, 962.733, 445629, 429819, 0.000275289
1.52212e+07, 378.788, 961.278, 454092, 438257, 0.000269802
1.52212e+07, 380.808, 959.805, 462559, 446700, 0.000264512
1.52212e+07, 382.828, 958.316, 471031, 455148, 0.00025941
1.52212e+07, 384.848, 956.81, 479509, 463601, 0.000254487
1.52212e+07, 386.869, 955.287, 487993, 472059, 0.000249735
1.52212e+07, 388.889, 953.747, 496482, 480522, 0.000245146
1.52212e+07, 390.909, 952.191, 504977, 488991, 0.000240712
1.52212e+07, 392.929, 950.619, 513478, 497466, 0.000236428
1.52212e+07, 394.949, 949.03, 521985, 505946, 0.000232285
1.52212e+07, 396.97, 947.425, 530498, 514433, 0.000228278
1.52212e+07, 398.99, 945.803, 539018, 522925, 0.0002244
1.52212e+07, 401.01, 944.165, 547545, 531424, 0.000220647
1.52212e+07, 403.03, 942.511, 556079, 539929, 0.000217013
1.52212e+07, 405.051, 940.84, 564619, 548441, 0.000213493
1.52212e+07, 407.071, 939.153, 573167, 556959, 0.000210081
1.52212e+07, 409.091, 937.45, 581722, 565485, 0.000206775
1.52212e+07, 411.111, 935.731, 590285, 574018, 0.000203568
1.52212e+07, 413.131, 933.996, 598855, 582558, 0.000200457
1.52212e+07, 415.152, 932.244, 607434, 591106, 0.000197439
1.52212e+07, 417.172, 930.476, 616020, 599662, 0.000194509
1.52212e+07, 419.192, 928.691, 624615, 608226, 0.000191664
1.52212e+07, 421.212, 926.89, 633219, 616797, 0.000188901
1.52212e+07, 423.232, 925.073, 641832, 625378, 0.000186216
1.52212e+07, 425.253, 923.239, 650453, 633967, 0.000183606
1.52212e+07, 427.273, 921.389, 659084, 642564, 0.000181069
1.52212e+07, 429.293, 919.522, 667725, 651171, 0.000178602
1.52212e+07, 431.313, 917.638, 676375, 659788, 0.000176201
1.52212e+07, 433.333, 915.738, 685035, 668414, 0.000173864
1.52212e+07, 435.354, 913.82, 693706, 677049, 0.00017159
1.52212e+07, 437.374, 911.886, 702387, 685695, 0.000169375
1.52212e+07, 439.394, 909.935, 711079, 694352, 0.000167218
1.52212e+07, 441.414, 907.966, 719782, 703018, 0.000165116
1.52212e+07, 443.434, 905.981, 728497, 711696, 0.000163067
1.52212e+07, 445.455, 903.977, 737223, 720385, 0.000161069
1.52212e+07, 447.475, 901.956, 745962, 729086, 0.000159121
1.52212e+07, 449.495, 899.918, 754713, 737799, 0.000157221
1.52212e+07, 451.515, 897.861, 763476, 746523, 0.000155366
1.52212e+07, 453.535, 895.787, 772252, 755260, 0.000153556
1.52212e+07, 455.556, 893.694, 781042, 764010, 0.000151789
1.52212e+07, 457.576, 891.583, 789846, 772773, 0.000150062
1.52212e+07, 459.596, 889.453, 798663, 781550, 0.000148376
1.52212e+07, 461.616, 887.305, 807495, 790341, 0.000146727
1.52212e+07, 463.636, 885.137, 816342, 799146, 0.000145116
1.52212e+07, 465.657, 882.95, 825204, 807965, 0.00014354
1.52212e+07, 467.677, 880.744, 834082, 816800, 0.000141999
1.52212e+07, 469.697, 878.518, 842976, 825650, 0.000140491
1.52212e+07, 471.717, 876.272, 851886, 834516, 0.000139014
1.52212e+07, 473.737, 874.006, 860814, 843398, 0.000137569
1.52212e+07, 475.758, 871.719, 869758, 852297, 0.000136154
1.52212e+07, 477.778, 869.411, 878721, 861214, 0.000134768
1.52212e+07, 479.798, 867.083, 887703, 870148, 0.000133409
1.52212e+07, 481.818, 864.732, 896703, 879101, 0.000132077
1.52212e+07, 483.838, 862.361, 905722, 888072, 0.000130771
1.52212e+07, 485.859, 859.966, 914762, 897062, 0.00012949
1.52212e+07, 487.879, 857.55, 923823, 906073, 0.000128234
1.52212e+07, 489.899, 855.11, 932904, 915104, 0.000127
1.52212e+07, 491.919, 852.648, 942008, 924156, 0.000125789
1.52212e+07, 493.939, 850.161, 951134, 933230, 0.0001246
1.52212e+07, 495.96, 847.651, 960283, 942326, 0.000123432
1.52212e+07, 497.98, 845.116, 969455, 951445, 0.000122283
1.52212e+07, 500, 842.556, 978653, 960587, 0.000121155
1.57253e+07, 300, 1003.45, 126966, 111294, 0.000852692
1.57253e+07, 302.02, 1002.85, 135328, 119648, 0.000816413
1.57253e+07, 304.04, 1002.21, 143692, 128001, 0.000782566
1.57253e+07, 306.061, 1001.54, 152056, 136355, 0.000750935
1.57253e+07, 308.081, 1000.84, 160421, 144709, 0.000721325
1.57253e+07, 310.101, 1000.11, 168786, 153063, 0.000693567
1.57253e+07, 312.121, 999.352, 177153, 161417, 0.000667505
1.57253e+07, 314.141, 998.566, 185520, 169772, 0.000643002
1.57253e+07, 316.162, 997.752, 193889, 178128, 0.000619935
1.57253e+07, 318.182, 996.911, 202258, 186484, 0.000598191
1.57253e+07, 320.202, 996.045, 210629, 194842, 0.00057767
1.57253e+07, 322.222, 995.153, 219002, 203200, 0.000558282
1.57253e+07, 324.242, 994.236, 227376, 211559, 0.000539943
1.57253e+07, 326.263, 993.295, 235751, 219920, 0.000522579
1.57253e+07, 328.283, 992.329, 244128, 228282, 0.00050612
1.57253e+07, 330.303, 991.341, 252507, 236645, 0.000490505
1.57253e+07, 332.323, 990.329, 260888, 245009, 0.000475677
1.57253e+07, 334.343, 989.296, 269271, 253376, 0.000461583
1.57253e+07, 336.364, 988.24, 277656, 261744, 0.000448176
1.57253e+07, 338.384, 987.162, 286044, 270114, 0.000435412
1.57253e+07, 340.404, 986.063, 294433, 278486, 0.000423249
1.57253e+07, 342.424, 984.943, 302826, 286860, 0.000411651
1.57253e+07, 344.444, 983.803, 311221, 295237, 0.000400584
1.57253e+07, 346.465, 982.642, 319618, 303615, 0.000390014
1.57253e+07, 348.485, 981.461, 328019, 311997, 0.000379914
1.57253e+07, 350.505, 980.26, 336423, 320381, 0.000370256
1.57253e+07, 352.525, 979.04, 344830, 328768, 0.000361014
1.57253e+07, 354.545, 977.801, 353240, 337157, 0.000352165
1.57253e+07, 356.566, 976.543, 361653, 345550, 0.000343686
1.57253e+07, 358.586, 975.266, 370070, 353946, 0.000335558
1.57253e+07, 360.606, 973.97, 378491, 362346, 0.000327762
1.57253e+07, 362.626, 972.656, 386916, 370748, 0.00032028
1.57253e+07, 364.646, 971.325, 395344, 379155, 0.000313094
1.57253e+07, 366.667, 969.975, 403777, 387565, 0.000306191
1.57253e+07, 368.687, 968.607, 412214, 395979, 0.000299555
1.57253e+07, 370.707, 967.222, 420655, 404397, 0.000293172
1.57253e+07, 372.727, 965.819, 429101, 412819, 0.000287031
1.57253e+07, 374.747, 964.399, 437551, 421245, 0.000281118
1.57253e+07, 376.768, 962.962, 446006, 429676, 0.000275423
1.57253e+07, 378.788, 961.508, 454466, 438111, 0.000269935
1.57253e+07, 380.808, 960.037, 462931, 446551, 0.000264645
1.57253e+07, 382.828, 958.549, 471402, 454996, 0.000259543
1.57253e+07, 384.848, 957.044, 479877, 463446, 0.000254619
1.57253e+07, 386.869, 955.523, 488358, 471901, 0.000249867
1.57253e+07, 388.889, 953.985, 496845, 480362, 0.000245277
1.57253e+07, 390.909, 952.43, 505338, 488827, 0.000240844
1.57253e+07, 392.929, 950.859, 513837, 497299, 0.000236558
1.57253e+07, 394.949, 949.272, 522341, 505776, 0.000232415
1.57253e+07, 396.97, 947.668, 530852, 514259, 0.000228407
1.57253e+07, 398.99, 946.048, 539370, 522748, 0.00022453
1.57253e+07, 401.01, 944.412, 547894, 531243, 0.000220776
1.57253e+07, 403.03, 942.76, 556425, 539745, 0.000217142
1.57253e+07, 405.051, 941.091, 564963, 548254, 0.000213621
1.57253e+07, 407.071, 939.406, 573508, 556769, 0.000210209
1.57253e+07, 409.091, 937.705, 582061, 565291, 0.000206902
1.57253e+07, 411.111, 935.988, 590621, 573820, 0.000203695
1.57253e+07, 413.131, 934.254, 599189, 582357, 0.000200584
1.57253e+07, 415.152, 932.505, 607765, 590901, 0.000197566
1.57253e+07, 417.172, 930.739, 616349, 599453, 0.000194635
1.57253e+07, 419.192, 928.957, 624941, 608013, 0.00019179
1.57253e+07, 421.212, 927.158, 633542, 616581, 0.000189026
1.57253e+07, 423.232, 925.343, 642151, 625158, 0.000186341
1.57253e+07, 425.253, 923.512, 650770, 633743, 0.000183731
1.57253e+07, 427.273, 921.664, 659398, 642336, 0.000181194
1.57253e+07, 429.293, 919.799, 668036, 650939, 0.000178726
1.57253e+07, 431.313, 917.918, 676683, 659551, 0.000176325
1.57253e+07, 433.333, 916.021, 685340, 668173, 0.000173988
1.57253e+07, 435.354, 914.106, 694007, 676804, 0.000171713
1.57253e+07, 437.374, 912.175, 702685, 685446, 0.000169498
1.57253e+07, 439.394, 910.226, 711374, 694098, 0.000167341
1.57253e+07, 441.414, 908.261, 720074, 702760, 0.000165239
1.57253e+07, 443.434, 906.278, 728785, 711433, 0.00016319
